"","summons_key","summons_date","offense_description","law_section_number","law_description","summons_category_type","age_group","sex","race","jurisdiction_code","boro","precinct_of_occur","x_coordinate_cd","y_coordinate_cd","latitude","longitude"
"748",199015964,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"749",199010916,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"750",199007556,"2019-06-27T00:00:00.000","HIGHWAY USE TAX (NYS)","1815","Tax Law","VTL","UNKNOWN","","",0,"QUEENS",109,1029728,217403,40.7632887130001,-73.835831247
"751",199005190,"2019-06-27T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","45-64","M","BLACK",2,"BRONX",42,1010477,243459,40.834883362,-73.905223241
"752",198998294,"2019-06-27T00:00:00.000","PUBLIC URINATION","16-118(6)","","","<18","M","BLACK",1,"NEW YORK",13,988886,207857,40.7372030990001,-73.983272598
"753",198992370,"2019-06-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","<18","M","BLACK",0,"NEW YORK",32,998819,234487,40.810284687,-73.947371977
"754",199007546,"2019-06-27T00:00:00.000","OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED","512","","","25-44","M","WHITE HISPANIC",0,"QUEENS",114,1000200,213984,40.754007012,-73.942431888
"755",199010900,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1032051,217053,40.7623158000001,-73.827448002
"756",199013367,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1032051,217053,40.7623158000001,-73.827448002
"757",199013381,"2019-06-27T00:00:00.000","DEFECTIVE HEADLIGHT","375-2A","VTL","VTL","UNKNOWN","","",0,"QUEENS",109,1029728,217403,40.7632887130001,-73.835831247
"758",199015975,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",17,994069,216273,40.760298667,-73.9645576309999
"759",199051474,"2019-06-27T00:00:00.000","ACCEPT ON HAIL","19-507","Administrative Code","TLC","25-44","M","BLACK",0,"QUEENS",101,1042812,155773,40.5940518460001,-73.7891352569999
"760",199015949,"2019-06-27T00:00:00.000","CREATES A HAZARDOUS OR PHYSICALLY OFFENSIVE CONDITION WITHOUT A LEGITIMATE PURPO","240.20(7)","","","25-44","M","BLACK",1,"BRONX",40,1004367,234794,40.8111164260001,-73.927329309
"761",199018413,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"762",199024387,"2019-06-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"BRONX",45,1033602,240335,40.8262099460001,-73.821678085
"763",199039084,"2019-06-27T00:00:00.000","NO DOG LICENSE (COLLAR)","161.04(A)","","","25-44","F","BLACK",2,"BRONX",47,1021553,258807,40.8769691590001,-73.86511183
"764",199035674,"2019-06-27T00:00:00.000","TRESPASS","140.05","Penal Law","TRESPASS","25-44","M","WHITE HISPANIC",0,"BROOKLYN",61,992536,155220,40.592723563,-73.970166379
"765",199034316,"2019-06-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","WHITE HISPANIC",2,"BROOKLYN",90,1000717,195111,40.702204286,-73.9406120209999
"766",199018430,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"767",199018422,"2019-06-27T00:00:00.000","NO TAX STAMP","11-809","Administrative Code","TLC","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"768",199018404,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1039698,216065,40.759559349,-73.7998518749999
"769",199018403,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1039698,216065,40.759559349,-73.7998518749999
"770",199015960,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",1,982886,202795,40.7233102540001,-74.004922369
"771",199013385,"2019-06-27T00:00:00.000","OTHER TAX LAW","9999","ABC","OTHER ABC","UNKNOWN","","",0,"NEW YORK",1,982883,202156,40.721556352,-74.004933062
"772",199010914,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"773",199013391,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",1,982883,202156,40.721556352,-74.004933062
"774",199119506,"2019-06-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK HISPANIC",2,"BRONX",40,1007035,237475,40.8184685420001,-73.917682133
"775",199005195,"2019-06-27T00:00:00.000","ACCEPT ON HAIL","19-507","Administrative Code","TLC","25-44","M","BLACK",0,"BROOKLYN",67,1004097,176890,40.6521848300001,-73.9284754669999
"776",198992724,"2019-06-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK",0,"BROOKLYN",63,1006493,164088,40.6170403740001,-73.9198827979999
"777",199013366,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1032051,217053,40.7623158000001,-73.827448002
"778",199039086,"2019-06-27T00:00:00.000","DISORDERLY CONDUCT","240.20","Penal Law","DISORDERLY CONDUCT","45-64","M","BLACK",2,"NEW YORK",7,987030,198913,40.7126547620001,-73.989973605
"779",199034315,"2019-06-27T00:00:00.000","STREET, OBSTRUCTED WITH OTHER THAN VEHICLE","16-122(B)","","","45-64","M","BLACK",0,"NEW YORK",14,989224,213210,40.7518955640001,-73.982048979
"780",199054938,"2019-06-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK HISPANIC",2,"BRONX",40,1008096,233595,40.807816227,-73.913862661
"781",199039081,"2019-06-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","WHITE",0,"QUEENS",115,1015365,214478,40.7553225570001,-73.887693445
"782",199037401,"2019-06-27T00:00:00.000","BICYCLE ON SIDEWALK","19-176","Administrative Code","BIKE","<18","M","BLACK",2,"BROOKLYN",81,1000897,191645,40.692690586,-73.939971403
"783",199037379,"2019-06-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"NEW YORK",32,999168,236071,40.8146317430001,-73.9461077189999
"784",199035685,"2019-06-27T00:00:00.000","FOR GAMBLING","240.35(2)","","","45-64","M","BLACK",0,"BROOKLYN",77,1003904,185192,40.6749724090001,-73.929146814
"785",199058503,"2019-06-27T00:00:00.000","FAIL TO CHECK ID","65-4","","","25-44","F","BLACK HISPANIC",0,"BRONX",44,1008277,244774,40.8384989140001,-73.913168808
"786",199038848,"2019-06-27T00:00:00.000","UNREASONABLE NOISE; FROM CAR MUFFLER/EXHAUST (HEARD FROM 150 FT AWAY)","24-236(A)","","","18-24","M","WHITE HISPANIC",0,"BRONX",46,1009724,250359,40.853824036,-73.9079181939999
"787",199038846,"2019-06-27T00:00:00.000","ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR","240.20(1)","","","18-24","M","ASIAN / PACIFIC ISLANDER",0,"BROOKLYN",62,987755,160834,40.6081360370001,-73.9873782179999
"788",199035676,"2019-06-27T00:00:00.000","TRESPASS","140.05","Penal Law","TRESPASS","18-24","M","WHITE HISPANIC",0,"BROOKLYN",61,992536,155220,40.592723563,-73.970166379
"789",199037402,"2019-06-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","WHITE HISPANIC",0,"BRONX",42,1010158,242491,40.832227424,-73.9063797699999
"790",199037392,"2019-06-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK",0,"BROOKLYN",77,1003497,184894,40.67415536,-73.9306149399999
"791",199035697,"2019-06-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","<18","M","WHITE HISPANIC",0,"BRONX",52,1017587,258078,40.874984151,-73.8794567039999
"792",199027268,"2019-06-27T00:00:00.000","NOISE (ENGINE EXHUST)","24-227","Administrative Code","NOISE","18-24","M","WHITE HISPANIC",0,"BROOKLYN",76,984517,185504,40.67585059,-73.9990388699999
"793",199018415,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","45-64","M","UNKNOWN",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"794",199051500,"2019-06-27T00:00:00.000","BICYCLE ON SIDEWALK","19-176","Administrative Code","BIKE","25-44","F","WHITE HISPANIC",2,"NEW YORK",9,990592,202391,40.722199204,-73.9771217049999
"795",199018433,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1032166,217754,40.7642392390001,-73.827027876
"796",199058519,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",1,982611,202413,40.7222617090001,-74.005914398
"797",199018396,"2019-06-27T00:00:00.000","DISORDERLY CONDUCT","240.20","Penal Law","DISORDERLY CONDUCT","45-64","M","BLACK HISPANIC",0,"BRONX",52,1017478,256069,40.869470477,-73.879860804
"798",199010913,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"799",199010918,"2019-06-27T00:00:00.000","NO TAX STAMP","11-809","Administrative Code","TLC","UNKNOWN","","",0,"NEW YORK",1,982883,202156,40.721556352,-74.004933062
"800",199018411,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"801",199013363,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1032051,217053,40.7623158000001,-73.827448002
"802",199015963,"2019-06-27T00:00:00.000","EQUIPMENT","375","VTL","VTL","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"803",199018410,"2019-06-27T00:00:00.000","OTHER VTL","9999","VTL","VTL","UNKNOWN","","",0,"QUEENS",109,1032166,217754,40.7642392390001,-73.827027876
"804",199010912,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"805",199018412,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"806",199010915,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"807",198992371,"2019-06-27T00:00:00.000","ALCOHOLIC BEVERAGE IN PUBLIC","10-125(2B)","","","25-44","M","BLACK",0,"QUEENS",113,1041757,188022,40.682575134,-73.792659167
"808",199015973,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",17,994069,216273,40.760298667,-73.9645576309999
"809",198959255,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029674,217516,40.763599146,-73.836025416
"810",198959226,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1030797,217293,40.7629812280001,-73.8319730539999
"811",198956378,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029674,217516,40.763599146,-73.836025416
"812",198959243,"2019-06-26T00:00:00.000","EQUIPMENT","375","VTL","VTL","UNKNOWN","","",0,"QUEENS",109,1029674,217516,40.763599146,-73.836025416
"813",198966096,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",10,983927,215961,40.759447751,-74.001167373
"814",198962057,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",7,988082,200814,40.7178721610001,-73.986177815
"815",198962018,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BRONX",45,1032091,241976,40.830722328,-73.827126059
"816",198942348,"2019-06-26T00:00:00.000","CONSUMPTION OF ALCOHOL","10-125","Administrative Code","ALCOHOL","45-64","M","BLACK",0,"BROOKLYN",67,1004500,180655,40.662518015,-73.927011804
"817",198951114,"2019-06-26T00:00:00.000","FAILURE TO COMPLY WITH SIGN","1-03","Park Regs","PARK REGS","UNKNOWN","M","WHITE HISPANIC",0,"BRONX",41,1013086,236614,40.816087661,-73.8958243539999
"818",198986339,"2019-06-26T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","<18","M","BLACK",0,"BROOKLYN",79,999507,190206,40.6887433680001,-73.944987081
"819",199280309,"2019-06-26T00:00:00.000","FIREWORKS, POSSESS/USE","270","Penal Law","FIREWORKS","18-24","M","WHITE",0,"STATEN ISLAND",123,927965,127041,40.515202942,-74.2024296989999
"820",199438526,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BRONX",45,1032091,241976,40.830722328,-73.827126059
"821",198959253,"2019-06-26T00:00:00.000","NO TAX STAMP","11-809","Administrative Code","TLC","UNKNOWN","","",0,"QUEENS",109,1029674,217516,40.763599146,-73.836025416
"822",198953969,"2019-06-26T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","25-44","M","ASIAN / PACIFIC ISLANDER",0,"QUEENS",114,1005363,216621,40.761234082,-73.923788402
"823",198962061,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",7,988082,200814,40.7178721610001,-73.986177815
"824",198959248,"2019-06-26T00:00:00.000","OTHER TRAFFIC REG","9999","ABC","OTHER ABC","UNKNOWN","","",0,"QUEENS",109,1030797,217293,40.7629812280001,-73.8319730539999
"825",198966094,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",10,983927,215961,40.759447751,-74.001167373
"826",198986334,"2019-06-26T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK HISPANIC",0,"NEW YORK",32,999433,236538,40.8159130770001,-73.945149307
"827",199003618,"2019-06-26T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",2,"BROOKLYN",60,985770,149382,40.5767031510001,-73.99452975
"828",198983901,"2019-06-26T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","WHITE HISPANIC",0,"BRONX",44,1010510,245928,40.8416599500001,-73.905094321
"829",198989999,"2019-06-26T00:00:00.000","NON PAYMENT OF FARE (BUS)","1050.4","","","25-44","M","BLACK",1,"BRONX",41,1014249,238403,40.820994087,-73.891614739
"830",198983868,"2019-06-26T00:00:00.000","RECKLESS OPERATION OF A BICYCLE *( C SUMMONS)*","19-176(B)","","","45-64","M","WHITE HISPANIC",0,"BROOKLYN",78,988608,183956,40.6716006090001,-73.984291215
"831",198970181,"2019-06-26T00:00:00.000","TRESPASS","140.05","Penal Law","TRESPASS","25-44","M","BLACK",0,"QUEENS",113,1051031,186704,40.678892428,-73.759234851
"832",198977113,"2019-06-26T00:00:00.000","CONSUMPTION OF ALCOHOL","10-125","Administrative Code","ALCOHOL","25-44","F","BLACK",0,"BROOKLYN",84,984062,192203,40.6942378200001,-74.0006794
"833",198962023,"2019-06-26T00:00:00.000","UNREGISTERED VEHICLE","401","VTL","VTL","UNKNOWN","","",0,"QUEENS",109,1030797,217293,40.7629812280001,-73.8319730539999
"834",198970177,"2019-06-26T00:00:00.000","IMITATION PISTOL/AIR RIFLE, POSS. OF","10-131","Administrative Code","AIR GUN","18-24","M","BLACK HISPANIC",0,"QUEENS",41,1013086,236614,40.816087661,-73.8958243539999
"835",198962055,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",7,988082,200814,40.7178721610001,-73.986177815
"836",198966086,"2019-06-26T00:00:00.000","ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR","240.20(1)","","","<18","M","BLACK HISPANIC",0,"BRONX",52,1016773,249211,40.850649968,-73.882443107
"837",198962017,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BRONX",45,1032091,241976,40.830722328,-73.827126059
"838",198962051,"2019-06-26T00:00:00.000","OTHER TAX LAW","9999","ABC","OTHER ABC","UNKNOWN","","",0,"NEW YORK",7,988082,200814,40.7178721610001,-73.986177815
"839",198962024,"2019-06-26T00:00:00.000","NO TAX STAMP","11-809","Administrative Code","TLC","UNKNOWN","","",0,"QUEENS",109,1030797,217293,40.7629812280001,-73.8319730539999
"840",199053113,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1031133,217454,40.763421356,-73.830759019
"841",199013354,"2019-06-26T00:00:00.000","OBSTRUCTS VEHICULAR OR PEDESTRIAN TRAFFIC","240.20(5)","","","25-44","M","BLACK",0,"BROOKLYN",67,1003337,179537,40.659451935,-73.931206915
"842",199158854,"2019-06-26T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK",0,"BRONX",46,1011301,252369,40.8593361920001,-73.9022095569999
"843",198959244,"2019-06-26T00:00:00.000","OBSTRUCTED VIEW","375-30","VTL","VTL","UNKNOWN","","",0,"QUEENS",109,1029674,217516,40.763599146,-73.836025416
"844",198991707,"2019-06-26T00:00:00.000","ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR","240.20(1)","","","25-44","F","BLACK",0,"NEW YORK",6,986679,207067,40.735035624,-73.991236768
"845",198977111,"2019-06-26T00:00:00.000","UNLICENSED GENERAL VENDOR","20-453","Administrative Code","VENDING","25-44","M","BLACK",0,"BROOKLYN",60,990784,149362,40.576645978,-73.9764803959999
"846",198966102,"2019-06-26T00:00:00.000","OTHER TRAFFIC REG","9999","ABC","OTHER ABC","UNKNOWN","","",0,"QUEENS",109,1030797,217293,40.7629812280001,-73.8319730539999
"847",199054954,"2019-06-26T00:00:00.000","OTHER NYS TRANSPORTATION","999","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1031133,217454,40.763421356,-73.830759019
"848",198966092,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",10,983927,215961,40.759447751,-74.001167373
"849",198956386,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029674,217516,40.763599146,-73.836025416
"850",198962316,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",7,987900,200863,40.7180067310001,-73.9868343379999
"851",199167931,"2019-06-26T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","F","BLACK",0,"BRONX",46,1008192,248149,40.8477625300001,-73.913463946
"852",199038851,"2019-06-26T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","WHITE HISPANIC",2,"BROOKLYN",90,1000565,196256,40.7053473230001,-73.941157446
"853",198962040,"2019-06-26T00:00:00.000","OTHER TRAFFIC REG","9999","ABC","OTHER ABC","UNKNOWN","","",0,"QUEENS",109,1030797,217293,40.7629812280001,-73.8319730539999
"854",199114783,"2019-06-26T00:00:00.000","OTHER TAX LAW","9999","ABC","OTHER ABC","UNKNOWN","","",0,"QUEENS",109,1031133,217454,40.763421356,-73.830759019
"855",199114780,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1031133,217454,40.763421356,-73.830759019
"856",198962033,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",7,987900,200863,40.7180067310001,-73.9868343379999
"857",198962022,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BRONX",45,1032091,241976,40.830722328,-73.827126059
"858",198962019,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BRONX",45,1032091,241976,40.830722328,-73.827126059
"859",198992208,"2019-06-26T00:00:00.000","CREATES A HAZARDOUS OR PHYSICALLY OFFENSIVE CONDITION WITHOUT A LEGITIMATE PURPO","240.20(7)","","","18-24","M","WHITE HISPANIC",0,"BRONX",41,1012181,237437,40.818349471,-73.89909046
"860",199005189,"2019-06-26T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",2,"NEW YORK",24,992992,226760,40.7890838650001,-73.968431656
"861",199013357,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",107,1049442,203390,40.7247032760001,-73.7648021479999
"862",198962034,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1031133,217454,40.763421356,-73.830759019
"863",198959240,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029674,217516,40.763599146,-73.836025416
"864",198959218,"2019-06-26T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK HISPANIC",0,"BRONX",49,1021170,248475,40.848612578,-73.86655369
"865",198991706,"2019-06-26T00:00:00.000","NON PAYMENT OF FARE (BUS)","1050.4","","","25-44","M","BLACK",1,"BRONX",41,1014249,238403,40.820994087,-73.891614739
"866",199010899,"2019-06-26T00:00:00.000","CONSUMPTION OF ALCOHOL","10-125","Administrative Code","ALCOHOL","25-44","F","BLACK",0,"BROOKLYN",67,1004500,180655,40.662518015,-73.927011804
"867",198956387,"2019-06-26T00:00:00.000","NO TAX STAMP","11-809","Administrative Code","TLC","UNKNOWN","","",0,"QUEENS",109,1029674,217516,40.763599146,-73.836025416
"868",198956381,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1032051,217053,40.7623158000001,-73.827448002
"869",199018420,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",17,991975,210951,40.745693201,-73.972122493
"870",199090862,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BRONX",45,1032091,241976,40.830722328,-73.827126059
"871",198962052,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",7,988082,200814,40.7178721610001,-73.986177815
"872",198962056,"2019-06-26T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",7,988082,200814,40.7178721610001,-73.986177815
"873",198943407,"2019-06-26T00:00:00.000","OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED","512","","","25-44","M","WHITE HISPANIC",0,"STATEN ISLAND",120,951362,170445,40.634455867,-74.1184939999999
"874",199010905,"2019-06-26T00:00:00.000","EQUIPMENT","375","VTL","VTL","UNKNOWN","","",0,"NEW YORK",7,988082,200814,40.7178721610001,-73.986177815
"875",199005191,"2019-06-26T00:00:00.000","ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR","240.20(1)","","","25-44","M","BLACK",0,"BRONX",47,1020990,256795,40.8714492040001,-73.867158697
"876",198992210,"2019-06-26T00:00:00.000","CREATES A HAZARDOUS OR PHYSICALLY OFFENSIVE CONDITION WITHOUT A LEGITIMATE PURPO","240.20(7)","","","<18","M","BLACK HISPANIC",0,"BRONX",41,1012181,237437,40.818349471,-73.89909046
"877",198990004,"2019-06-26T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK HISPANIC",0,"NEW YORK",33,1001279,247574,40.846200362,-73.938452189
"878",198992187,"2019-06-26T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","45-64","M","WHITE HISPANIC",0,"BRONX",48,1018288,245045,40.8392098200001,-73.876988107
