"","summons_key","summons_date","offense_description","law_section_number","law_description","summons_category_type","age_group","sex","race","jurisdiction_code","boro","precinct_of_occur","x_coordinate_cd","y_coordinate_cd","latitude","longitude"
"754",173093713,"2017-12-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"STATEN ISLAND",121,942428,166536,40.6236888220001,-74.150658133
"755",173193660,"2017-12-28T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","25-44","F","BLACK",2,"MANHATTAN",23,1000190,227328,40.7906328220001,-73.9424363319999
"756",173093718,"2017-12-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"STATEN ISLAND",121,942428,166536,40.6236888220001,-74.150658133
"757",173093776,"2017-12-28T00:00:00.000","DISCON: CREATE HAZARDOUS CONDITION","240.20-7","Penal Law","DISORDERLY CONDUCT","18-24","M","BLACK HISPANIC",2,"BRONX",40,1007164,239140,40.823038163,-73.917210387
"758",173065081,"2017-12-27T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","45-64","M","BLACK",0,"QUEENS",101,1044591,156201,40.595214685,-73.782725754
"759",173431723,"2017-12-27T00:00:00.000","TRESPASS","140.05","Penal Law","TRESPASS","18-24","F","BLACK",0,"QUEENS",105,1057759,181636,40.664928651,-73.735033696
"760",173193541,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","WHITE HISPANIC",0,"QUEENS",104,1013964,195019,40.701917203,-73.892836201
"761",173193634,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","",0,"BRONX",45,1035423,240150,40.825691813,-73.815099704
"762",173065054,"2017-12-27T00:00:00.000","NO TRIP SHEET","228","Administrative Code","TLC","45-64","M","",0,"",63,1000448,168068,40.6279777550001,-73.941647157
"763",173093860,"2017-12-27T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","45-64","M","",0,"BRONX",47,1024708,266922,40.899228355,-73.8536541779999
"764",173521215,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK HISPANIC",0,"BROOKLYN",90,995921,198869,40.7125267330001,-73.957902625
"765",173130399,"2017-12-27T00:00:00.000","OTHER HEALTH CODE","9999","Health Code","OTHER HEALTH CODE","45-64","M","BLACK",0,"MANHATTAN",25,1000883,232722,40.8054366060001,-73.9399202989999
"766",173065312,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",109,1032198,217060,40.762334218,-73.826917308
"767",173065098,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"768",173065288,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1003000,164657,40.6186102410001,-73.932462899
"769",173065044,"2017-12-27T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","25-44","M","",0,"BROOKLYN",70,995572,174681,40.646136605,-73.959202147
"770",173193592,"2017-12-27T00:00:00.000","TRESPASS","140.05","Penal Law","TRESPASS","25-44","F","WHITE",0,"QUEENS",103,1041920,196749,40.706527603,-73.7919967559999
"771",173065221,"2017-12-27T00:00:00.000","SALE/PURCHASE/USE OF ALCOHOL BY MINOR","65","ABC","ABC","25-44","M","ASIAN / PACIFIC ISLANDER",0,"BRONX",43,1018624,241853,40.8304474070001,-73.875790162
"772",173193641,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","",0,"BRONX",45,1035423,240150,40.825691813,-73.815099704
"773",173065026,"2017-12-27T00:00:00.000","UNREGISTERED VEHICLE","401","VTL","VTL","25-44","F","UNKNOWN",0,"BROOKLYN",75,1018247,187049,40.6800259890001,-73.8774295549999
"774",173193635,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","U","",0,"BRONX",45,1025184,246300,40.842625153,-73.8520583439999
"775",173521216,"2017-12-27T00:00:00.000","OTHER VTL","9999","VTL","VTL","18-24","M","BLACK",0,"",90,997843,196573,40.7062220130001,-73.950974356
"776",173065286,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",72,983964,179071,40.6581934320001,-74.0010322429999
"777",173193681,"2017-12-27T00:00:00.000","OTHER NAVIGATION LAW","9999","Navigation Law","NAVIGATION LAW","25-44","M","WHITE",0,"MANHATTAN",14,988178,215166,40.757264814,-73.985823124
"778",173065270,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"779",173065223,"2017-12-27T00:00:00.000","DISCON: OBSTRUCT VEHICLE","240.205B","Penal Law","DISORDERLY CONDUCT","25-44","M","BLACK HISPANIC",0,"BRONX",41,1014358,238279,40.820653371,-73.891221478
"780",173093687,"2017-12-27T00:00:00.000","OTHER TRANSIT REG","9999","Transit Regs","OTHER TRANSIT REG","25-44","M","WHITE HISPANIC",1,"BRONX",46,1009494,247830,40.8468833430001,-73.908759117
"781",173065284,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","45-64","M","UNKNOWN",0,"BROOKLYN",72,983964,179071,40.6581934320001,-74.0010322429999
"782",173093841,"2017-12-27T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","25-44","M","BLACK",0,"BRONX",47,1026359,258681,40.8766017080001,-73.8477339029999
"783",173065068,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"784",173065041,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","",0,"BROOKLYN",70,995798,165010,40.619591466,-73.9584042939999
"785",173065067,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"786",173065105,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"787",173065073,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"788",173065039,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","ASIAN / PACIFIC ISLANDER",0,"BROOKLYN",66,989076,174612,40.6459531360001,-73.982610801
"789",173065037,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","WHITE HISPANIC",0,"BROOKLYN",66,985935,175021,40.647076907,-73.9939293899999
"790",173065281,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1004713,162688,40.613201954,-73.926298547
"791",173065255,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",90,994869,194280,40.699932334,-73.961704562
"792",173130307,"2017-12-27T00:00:00.000","OTHER ABC","9999","ABC","OTHER ABC","45-64","F","",0,"",46,1011881,250411,40.853960274,-73.900120875
"793",173521213,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","",0,"BROOKLYN",90,995921,198869,40.7125267330001,-73.957902625
"794",173130502,"2017-12-27T00:00:00.000","TRESPASS","140.05","Penal Law","TRESPASS","18-24","M","WHITE HISPANIC",0,"BRONX",46,1010664,251021,40.855638266,-73.904517681
"795",173065006,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"BRONX",47,1021972,265517,40.895384204,-73.863558913
"796",173065023,"2017-12-27T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","45-64","M","UNKNOWN",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"797",173065042,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","",0,"BROOKLYN",70,995798,165010,40.619591466,-73.9584042939999
"798",173065078,"2017-12-27T00:00:00.000","NO NAME OR ADDRESS DISPLAYED","10-127","Administrative Code","VENDING","25-44","M","WHITE",0,"QUEENS",107,1045488,203478,40.724973069,-73.779066502
"799",173065099,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"800",173065125,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BRONX",41,1017133,235467,40.8129253320001,-73.881209214
"801",173065150,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","WHITE",0,"MANHATTAN",24,992485,230976,40.800656132,-73.970257405
"802",173065203,"2017-12-27T00:00:00.000","OTHER VTL","9999","VTL","VTL","25-44","M","BLACK",0,"BRONX",47,1023185,264730,40.8932188730001,-73.859176009
"803",173065148,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","WHITE",0,"MANHATTAN",24,992485,230976,40.800656132,-73.970257405
"804",173065126,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BRONX",41,1017133,235467,40.8129253320001,-73.881209214
"805",173065120,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BRONX",41,1017133,235467,40.8129253320001,-73.881209214
"806",173130428,"2017-12-27T00:00:00.000","DISCON: OBSTRUCT PEDESTRIAN","240.205A","Penal Law","DISORDERLY CONDUCT","18-24","M","BLACK",0,"BRONX",46,1012975,253209,40.86163645,-73.896154296
"807",173065066,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"808",173065338,"2017-12-27T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","45-64","M","BLACK",0,"BRONX",47,1024399,266423,40.897860173,-73.854774903
"809",173065321,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","<18","M","",0,"BROOKLYN",70,994588,175255,40.647713314,-73.962747151
"810",173065308,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",109,1032198,217060,40.762334218,-73.826917308
"811",173093847,"2017-12-27T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","25-44","M","BLACK",0,"BRONX",47,1025365,258586,40.876345648,-73.851328816
"812",173065292,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"813",173065271,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1001840,166040,40.6224086660001,-73.936637678
"814",173065063,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"815",173065226,"2017-12-27T00:00:00.000","DISCON: CREATE HAZARDOUS CONDITION","240.20-7","Penal Law","DISORDERLY CONDUCT","18-24","M","WHITE HISPANIC",2,"BRONX",40,1005426,235225,40.812296927,-73.9235023419999
"816",173736207,"2017-12-27T00:00:00.000","PROMOTING EXPOSURE","245.02","Penal Law","EXPOSURE","18-24","M","WHITE",0,"BRONX",44,1004639,240631,40.827136722,-73.9263289849999
"817",173065069,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"818",173113484,"2017-12-27T00:00:00.000","UNLICENSED VEHICLE FOR HIRE","19-506","Administrative Code","TLC","18-24","M","BLACK HISPANIC",0,"BRONX",52,1013912,254446,40.8650285410001,-73.892761364
"819",173093693,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK",0,"BROOKLYN",71,995827,178496,40.656607621,-73.958276696
"820",173130358,"2017-12-27T00:00:00.000","TRESPASS","140.05","Penal Law","TRESPASS","18-24","M","",0,"BROOKLYN",70,998712,170677,40.635141912,-73.947895611
"821",173065296,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1003000,164657,40.6186102410001,-73.932462899
"822",173065287,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",72,983964,179071,40.6581934320001,-74.0010322429999
"823",173135564,"2017-12-27T00:00:00.000","CONSUMPTION OF ALCOHOL","10-125","Administrative Code","ALCOHOL","25-44","M","ASIAN / PACIFIC ISLANDER",0,"BROOKLYN",68,977621,170160,40.633732179,-74.0238848769999
"824",173065267,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"825",173065240,"2017-12-27T00:00:00.000","SALE OF ALCOHOL TO A MINOR","100-1","ABC","ABC","65+","M","WHITE",0,"MANHATTAN",17,993287,214873,40.756456858,-73.967382312
"826",173130308,"2017-12-27T00:00:00.000","OTHER GENERAL BUSINESS LAW","9999","General Business Law","OTHER GENERAL BUSINESS LAW","45-64","F","BLACK HISPANIC",0,"BRONX",46,1011393,248002,40.847349799,-73.901894648
"827",173093758,"2017-12-27T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","18-24","M","BLACK",0,"BRONX",44,1006681,241801,40.8303430870001,-73.918946628
"828",173065318,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",109,1032198,217060,40.762334218,-73.826917308
"829",173065107,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"830",173065097,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"831",173093850,"2017-12-27T00:00:00.000","DISCON: FIGHTING","240.20-1","Penal Law","DISORDERLY CONDUCT","25-44","M","BLACK",0,"BRONX",47,1025337,258094,40.8749953920001,-73.851433081
"832",173065355,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK",0,"QUEENS",105,1056505,181755,40.665265601,-73.739552513
"833",173065344,"2017-12-27T00:00:00.000","OTHER VTL","9999","VTL","VTL","45-64","F","BLACK",0,"BRONX",47,1025621,268476,40.9034893460001,-73.850342019
"834",173065297,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1003000,164657,40.6186102410001,-73.932462899
"835",173065272,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1001840,166040,40.6224086660001,-73.936637678
"836",173065269,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"837",173065251,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"838",173065245,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","WHITE HISPANIC",0,"QUEENS",114,1010300,218691,40.766902529,-73.905958964
"839",173065239,"2017-12-27T00:00:00.000","SALE OF ALCOHOL TO A MINOR","100-1","ABC","ABC","25-44","F","WHITE",0,"MANHATTAN",17,990245,210844,40.7454008550001,-73.97836603
"840",173065361,"2017-12-27T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","25-44","M","WHITE HISPANIC",0,"BRONX",47,1022347,261604,40.8846426550001,-73.862224781
"841",173065303,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1003000,164657,40.6186102410001,-73.932462899
"842",173065295,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1003000,164657,40.6186102410001,-73.932462899
"843",173093691,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK HISPANIC",0,"BRONX",40,1006611,233503,40.8075675950001,-73.919227223
"844",173065198,"2017-12-27T00:00:00.000","OTHER PENAL LAW","9999","Penal Law","OTHER PENAL LAW","25-44","M","BLACK",0,"BRONX",40,1007034,236608,40.8160888740001,-73.917688689
"845",173065293,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"846",173065264,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"847",173065253,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",90,994869,194280,40.699932334,-73.961704562
"848",173065127,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BRONX",41,1017133,235467,40.8129253320001,-73.881209214
"849",173065188,"2017-12-27T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","25-44","M","WHITE HISPANIC",0,"BRONX",44,1006681,241801,40.8303430870001,-73.918946628
"850",173193652,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","WHITE HISPANIC",0,"BRONX",52,1013847,254492,40.865155015,-73.892996163
"851",173065152,"2017-12-27T00:00:00.000","OTHER VTL","9999","VTL","VTL","25-44","M","BLACK HISPANIC",0,"MANHATTAN",34,1002195,250230,40.853488482,-73.935134311
"852",173135634,"2017-12-27T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","18-24","M","BLACK",0,"BRONX",47,1023421,264177,40.89170002,-73.8583256479999
"853",173065031,"2017-12-27T00:00:00.000","SALE/PURCHASE/USE OF ALCOHOL BY MINOR","65","ABC","ABC","18-24","M","ASIAN / PACIFIC ISLANDER",0,"BRONX",43,1025118,239504,40.823972419,-73.8523382829999
"854",173130503,"2017-12-27T00:00:00.000","OTHER GENERAL BUSINESS LAW","9999","General Business Law","OTHER GENERAL BUSINESS LAW","25-44","M","BLACK HISPANIC",0,"BRONX",46,1011213,250682,40.854706153,-73.902534471
"855",173130501,"2017-12-27T00:00:00.000","OTHER GENERAL BUSINESS LAW","9999","General Business Law","OTHER GENERAL BUSINESS LAW","25-44","M","WHITE",0,"",46,1011881,250411,40.853960274,-73.900120875
"856",173130387,"2017-12-27T00:00:00.000","LITTERING","16-118","Administrative Code","LITTERING","25-44","M","BLACK",0,"BROOKLYN",77,1003437,184082,40.6719267330001,-73.9308335549999
"857",173130347,"2017-12-27T00:00:00.000","VENDOR: DISP MERCHANDISE ON SIDEWALK","20-465","Administrative Code","VENDING","45-64","F","BLACK",0,"BROOKLYN",72,980037,176371,40.650781523,-74.01518422
"858",173065337,"2017-12-27T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","25-44","M","BLACK",0,"BRONX",47,1022116,263965,40.891123844,-73.863046834
"859",173065314,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",109,1032198,217060,40.762334218,-73.826917308
"860",173065300,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1003000,164657,40.6186102410001,-73.932462899
"861",173065282,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1004713,162688,40.613201954,-73.926298547
"862",173065273,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1005769,161456,40.6098178660001,-73.9224990119999
"863",173521214,"2017-12-27T00:00:00.000","OTHER VTL","9999","VTL","VTL","25-44","M","ASIAN / PACIFIC ISLANDER",0,"BROOKLYN",90,1003083,197149,40.707793397,-73.932073174
"864",173065258,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",90,994869,194280,40.699932334,-73.961704562
"865",173130298,"2017-12-27T00:00:00.000","OTHER GENERAL BUSINESS LAW","9999","General Business Law","OTHER GENERAL BUSINESS LAW","25-44","M","BLACK HISPANIC",0,"BRONX",46,1011213,250682,40.854706153,-73.902534471
"866",173065191,"2017-12-27T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","18-24","M","WHITE HISPANIC",0,"BRONX",44,1006174,245765,40.841224391,-73.920765724
"867",173130309,"2017-12-27T00:00:00.000","DISORDERLY PREMISE","106-6","ABC","ABC","45-64","F","BLACK HISPANIC",0,"BRONX",46,1011393,248002,40.847349799,-73.901894648
"868",173065166,"2017-12-27T00:00:00.000","VENDOR: UNLICENSED","20-453","Administrative Code","VENDING","45-64","M","BLACK",0,"MANHATTAN",28,998954,233791,40.808374136,-73.9468858229999
"869",173065138,"2017-12-27T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","18-24","U","UNKNOWN",0,"MANHATTAN",18,990693,215862,40.759173681,-73.976744432
"870",173026348,"2017-12-27T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","45-64","M","ASIAN / PACIFIC ISLANDER",0,"MANHATTAN",10,982115,209911,40.742841775,-74.0077061759999
"871",173026350,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"BRONX",52,1019197,258612,40.876443587,-73.873632255
"872",173193680,"2017-12-27T00:00:00.000","OTHER NAVIGATION LAW","9999","Navigation Law","NAVIGATION LAW","25-44","M","WHITE",0,"MANHATTAN",14,988178,215166,40.757264814,-73.985823124
"873",173065119,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BRONX",41,1017133,235467,40.8129253320001,-73.881209214
"874",173065071,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"875",173065096,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"876",173065100,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"877",173065122,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BRONX",41,1017133,235467,40.8129253320001,-73.881209214
"878",173130473,"2017-12-27T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","25-44","M","WHITE HISPANIC",0,"BROOKLYN",72,982564,174536,40.6457456860001,-74.006076977
"879",173065190,"2017-12-27T00:00:00.000","NOISE (ENGINE EXHAUST)","24-227","Administrative Code","NOISE","25-44","M","BLACK",0,"BRONX",44,1004319,239189,40.823179575,-73.927489567
"880",173065248,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","F","WHITE HISPANIC",0,"QUEENS",115,1018364,212739,40.750538385,-73.876877544
"881",173065266,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",110,1020255,210816,40.7452527410001,-73.87006287
"882",173065289,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1003000,164657,40.6186102410001,-73.932462899
"883",173065290,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1003000,164657,40.6186102410001,-73.932462899
"884",173193633,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","",0,"BRONX",45,1035423,240150,40.825691813,-73.815099704
"885",173065302,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1003000,164657,40.6186102410001,-73.932462899
"886",173065317,"2017-12-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",109,1032198,217060,40.762334218,-73.826917308
"887",173138615,"2017-12-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK",0,"QUEENS",105,1058856,177002,40.652200221,-73.731130784
"888",173193545,"2017-12-27T00:00:00.000","UNLICENSED VEHICLE FOR HIRE","19-506","Administrative Code","TLC","25-44","M","WHITE HISPANIC",0,"BRONX",52,1013912,254446,40.8650285410001,-73.892761364
